0.296199778247287,0.533148623007272,0.40788077337052,0.478682251560245
0.482423485923881,0.65631231020537,0.515358815057611,0.530621759837097
0.667425013880755,0.756192639155657,0.612542779320433,0.589127989599416
0.8577599936114,0.863175683549934,0.710519806643279,0.648571072936816
1.049439471748,0.958241166210235,0.81807258648063,0.719140408013831
1.24197736922635,1.06526120140041,0.944522460013833,0.802988532139855
1.42346266248055,1.17615940406786,1.09678905006002,0.906621339585294
1.61344520541655,1.31529948107766,1.31731995106736,1.05849695544037
1.82871216125742,1.47669631086263,1.6892879554539,1.31929601963537
2.22263004359516,1.72308729248245,2.507518162402,2.23205171341801
