0.296199778247287,0.533148623007272,0.40788077337052
0.34559542607672,0.563659870942533,0.461717629499532
0.394991073906152,0.594171118877794,0.515554485628545
0.444386721735585,0.624682366813055,0.569391341757557
0.493782369565018,0.655193614748316,0.623228197886569
0.54317801739445,0.685704862683577,0.677065054015582
0.592573665223883,0.716216110618838,0.730901910144594
0.641969313053316,0.7467273585541,0.784738766273606
0.691364960882748,0.777238606489361,0.838575622402619
0.740760608712181,0.807749854424622,0.892412478531631
0.790156256541614,0.838261102359883,0.946249334660643
0.839551904371046,0.868772350295144,1.00008619078966
0.888947552200479,0.899283598230405,1.05392304691867
0.938343200029912,0.929794846165666,1.10775990304768
0.987738847859345,0.960306094100927,1.16159675917669
1.03713449568878,0.990817342036188,1.21543361530571
1.08653014351821,1.02132858997145,1.26927047143472
1.13592579134764,1.05183983790671,1.32310732756373
1.18532143917708,1.08235108584197,1.37694418369274
1.23471708700651,1.11286233377723,1.43078103982175
1.28411273483594,1.14337358171249,1.48461789595077
1.33350838266537,1.17388482964775,1.53845475207978
1.38290403049481,1.20439607758302,1.59229160820879
1.43229967832424,1.23490732551828,1.6461284643378
1.48169532615367,1.26541857345354,1.69996532046682
1.5310909739831,1.2959298213888,1.75380217659583
1.58048662181254,1.32644106932406,1.80763903272484
1.62988226964197,1.35695231725932,1.86147588885385
1.6792779174714,1.38746356519458,1.91531274498287
1.72867356530083,1.41797481312984,1.96914960111188
1.77806921313027,1.4484860610651,2.02298645724089
1.8274648609597,1.47899730900037,2.0768233133699
1.87686050878913,1.50950855693563,2.13066016949892
1.92625615661857,1.54001980487089,2.18449702562793
1.975651804448,1.57053105280615,2.23833388175694
2.02504745227743,1.60104230074141,2.29217073788595
2.07444310010686,1.63155354867667,2.34600759401496
2.1238387479363,1.66206479661193,2.39984445014398
2.17323439576573,1.69257604454719,2.45368130627299
2.22263004359516,1.72308729248245,2.507518162402
