0.613432794936215,0.000555695254140059,0.0639451023881933
0.145254356619481,0.339151814744278,0.130018532984563
0.0421896606399274,0.0647726344639745,0.669900381189621
0.261155793924994,0.504650176170487,0.346165527813878
0.0169319401132973,-0.00509179110975403,-0.184278402176349
-0.0789645462339148,0.095961470476874,-0.025751142199907
-0.00967676724737655,0.210751295450111,0.204509797551794
-0.125799190897067,-0.132487980134505,-0.419518800807089
0.0620674169338674,-0.0363282525457283,-0.238140169632607
-0.0209978668348869,-0.328039305953592,-0.420672024962702
0.0100479865736918,0.0376173267149813,0.00656854464539282
-0.168125462180393,-1.85124651323036,0.0344192756253311
0.856072427471469,0.350723795841502,1.03564619172325
